image_id,artwork_id,artist,width,height,aspect_ratio,colorfulness,HR,FAR,CR,RESMEM
72083f93-6fe2-bfa8-b9a0-82e50c123015,16295,Hans Memling,3313,4277,0.7746083703530512,50.6198,0.825,0.073,0.752,0.857226014137268
ab9ee648-c086-8889-68e7-5de2bdf40336,39160,Henry Alken,3000,2122,1.413760603204524,52.6843,0.825,0.073,0.752,0.649593710899353
000a60f9-baa8-3f20-3357-690f6ca0803a,109620,Arvid Frederik Nyholm,1920,2250,0.8533333333333334,43.611,0.775,0.024,0.751,0.832376420497894
151932ad-188a-1a3f-9fcc-922dad1564a7,146999,Gerhard Richter,1780,2250,0.7911111111111111,35.0712,0.8,0.049,0.751,0.841190040111541
6c8a505c-45ce-e792-f7dd-5feaa6d3246a,,Tony Phillips,2100,2088,1.0057471264367817,57.2895,0.8,0.049,0.751,0.822254121303558
c6737a7c-f6fe-b6de-7907-a459f27d59f3,,Arthur B. Davies,6743,5273,1.2787786838611797,27.3042,0.8,0.049,0.751,0.597348988056182
ff20248c-7ed5-7dbd-ed36-a32c3995c845,117493,Richard Lindner,2683,3000,0.8943333333333333,43.1111,0.8,0.049,0.751,0.72859787940979
753770cc-a070-5876-a0f2-cac362675db2,39226,Hablot Knight Browne,2183,3000,0.7276666666666667,19.3321,0.775,0.024,0.751,0.725359559059143
f8f11e33-4240-cb9c-650f-9855521333ee,74034,,2421,3000,0.807,55.6971,0.8,0.049,0.751,0.874147355556488
00032672-2201-b161-8e46-f1837fa0cc9d,72956,Charles Webster Hawthorne,2246,2250,0.9982222222222222,17.7838,0.825,0.075,0.75,0.886638820171356
020ac0c4-bc6d-17a9-ad66-395411824d54,104275,Ivan Albright,4675,5506,0.8490737377406465,9.0894,0.775,0.025,0.75,0.850435972213745
03304fc8-677c-d26a-bedd-e113e81de216,22121,Louis Betts,4111,7323,0.5613819472893623,21.5807,0.85,0.1,0.75,0.938300907611846
0bc0845d-1382-90a9-af32-4fc510490aae,,Francis Chapin,4787,5662,0.8454609678558813,27.4994,0.825,0.075,0.75,0.534343183040618
0c26d70e-40f4-1795-9027-f39f27464236,210127,Jeanne Gang,1686,2250,0.7493333333333333,9.4714,0.825,0.075,0.75,0.941026985645294
0f715034-c46c-d741-2984-cdca07efa611,258373,Silke Otto-Knapp,1802,1200,1.5016666666666667,5.3819,0.8,0.05,0.75,0.847792446613311
1536f8df-71e0-25c5-600f-a5d298d97e6e,129681,Carlos Merida,2437,3000,0.8123333333333334,24.3336,0.875,0.125,0.75,0.87220549583435
17183011-05ab-8948-2a24-c4e703615af0,33219,Kenneth Noland,7115,2753,2.5844533236469305,0.0,0.775,0.025,0.75,0.807734966278076
17364cef-e6b3-00c3-9252-1be884abc116,129139,Carlos Merida,2400,3000,0.8,53.9247,0.85,0.1,0.75,0.83171933889389
2fbef2b0-aaf0-cf7d-d0d0-21aedad0431f,111054,Oswaldo GuayasamÃ­n,2408,3000,0.8026666666666666,42.7692,0.75,0.0,0.75,0.868852198123931
300f4c4e-5105-3b72-8444-7653874faf6c,60736,William Baziotes,4550,5456,0.8339442815249267,31.4858,0.75,0.0,0.75,0.88209444284439
30a451d0-c798-b513-8258-8f039a5818f3,30468,Joan Miro,2456,3000,0.8186666666666667,54.5391,0.775,0.025,0.75,0.861244797706604
35632bc7-7e39-a21f-40af-62ca619422bb,129690,Carlos Merida,2413,3000,0.8043333333333333,36.7919,0.875,0.125,0.75,0.86448448896408
380c66cd-9616-c1d2-09e6-002afb657148,206759,Valentine Hugo,4239,6609,0.6413980935088516,8.6528,0.8,0.05,0.75,0.587940275669097
3a6d468f-7432-7f5c-8790-ff00d902fefb,62294,Robert Gwathmey,3000,1673,1.7931858936043037,41.6184,0.775,0.025,0.75,0.635057926177978
3aa93fcf-ff26-346c-796f-db89e86af84f,21711,George Kars,2128,2604,0.8172043010752689,0.0,0.825,0.075,0.75,0.784963905811309
3bf9c648-ae7c-c741-4be9-4b9858a98760,,Reginald Marsh,1856,2250,0.8248888888888889,25.4216,0.825,0.075,0.75,0.787766933441162
4046d671-e4ba-a5d4-ca3f-9e1aeed5b21d,20430,Jules Olitski,3907,5755,0.6788879235447437,88.9769,0.775,0.025,0.75,0.868785440921783
408a289f-593e-6abc-33d5-7b4bccdec9be,109886,Karl Wirsum,7200,9426,0.7638446849140674,112.1609,0.775,0.025,0.75,0.767196118831634
41903462-2035-5239-6348-2264f0e55acb,184851,Ellen Lanyon,2400,3000,0.8,8.4872,0.825,0.075,0.75,0.868600308895111
42411c30-02ce-1972-be90-06720ee774fd,,Hale Woodruff,5070,4115,1.2320777642770353,43.0851,0.75,0.0,0.75,0.654221355915069
42dbbda6-67fb-eb5a-3df4-1c12d16d887b,184925,Ellen Lanyon,2423,3000,0.8076666666666666,12.0503,0.775,0.025,0.75,0.734357833862304
4b60f66e-6090-4c96-af9d-5cc8f21979a3,129845,Mark Tobey,3000,1662,1.8050541516245486,24.1671,0.825,0.075,0.75,0.774486720561981
4cfa88ec-3200-e5c9-26d4-8d0bb6fb9aba,238752,Helio Oiticica,3000,2643,1.1350737797956867,39.1447,0.875,0.125,0.75,0.884366989135742
50a91e0a-249a-3297-687f-0c276dfdfbca,209555,Wolfgang Paalen,2615,2250,1.1622222222222223,51.29,0.825,0.075,0.75,0.837630629539489
50e695e0-54a6-13fa-c5cc-120cfa76a759,204396,Alfred Jensen,1797,2250,0.7986666666666666,43.924,0.85,0.1,0.75,0.921950876712799
51e1adfe-71f4-d91b-1795-d1a52955b1b9,93349,Markus LÃ¼pertz,3000,2130,1.408450704225352,37.4864,0.775,0.025,0.75,0.840658605098724
528dda18-a6e7-2b00-7070-1bc495013839,129677,Carlos Merida,2413,3000,0.8043333333333333,30.8293,0.85,0.1,0.75,0.812953531742096
54bf85b0-7d74-b37a-462d-a072439b165b,104262,Ivan Albright,4475,5952,0.7518481182795699,7.0304,0.825,0.075,0.75,0.817011594772338
54ffe8fc-43b5-e86f-8aa1-f975d6d6f271,184092,Leslie Baum,3504,2336,1.5,11.8304,0.825,0.075,0.75,0.803026556968689
5ac548fe-ae9c-f234-e7e0-e0a4e6dac669,93344,Gerhard Richter,6895,8388,0.8220076299475441,11.8648,0.825,0.075,0.75,0.758261144161224
5bf1656d-7dc0-f084-68af-20b26f731f76,107044,Joseph Yoakum,3000,2016,1.4880952380952381,67.2226,0.775,0.025,0.75,0.714333236217498
5ef4c24c-dba6-7242-1708-8f767ca89e5d,104230,Otto Dix,1929,2250,0.8573333333333333,24.3777,0.85,0.1,0.75,0.888509392738342
6669679c-0fb7-eb39-74d5-6e827f9e0dab,59820,Reginald Marsh,2240,2250,0.9955555555555555,28.9445,0.775,0.025,0.75,0.561054527759552
6bb2e167-114d-f018-aab0-e4cf57af0392,220552,GÃ¼nther FÃ¶rg,3000,2014,1.4895729890764648,5.7757,0.925,0.175,0.75,0.648424804210662
70c937e7-5bac-ce09-f7eb-75f25d3e25f2,32825,Jordan Davies,3000,2118,1.4164305949008498,44.8118,0.8,0.05,0.75,0.835270285606384
72f0d7ee-878d-d9f9-4550-eb4417490e0d,105207,Ed Paschke,2806,2250,1.247111111111111,87.0991,0.875,0.125,0.75,0.774975955486297
73a5d221-41db-6ed2-c1cd-eb793803e354,14804,Maurice Utrillo,3504,2336,1.5,22.6865,0.825,0.075,0.75,0.653164625167846
7bf2e45a-5e20-ea74-6c56-89041f8cf7ed,117361,Francis Chapin,2111,3000,0.7036666666666667,44.5246,0.85,0.1,0.75,0.767126381397247
81cd2ea5-8829-150a-6a93-63a1bafb5d94,184894,Ellen Lanyon,2380,3000,0.7933333333333333,8.7771,0.8,0.05,0.75,0.892114341259002
8271a963-aeb4-a337-4676-1bbe42299a5d,66956,Auguste Rodin,3648,5124,0.711943793911007,16.0854,0.8,0.05,0.75,0.930102229118347
837c2448-fc84-bb31-dab2-1be2dd992134,107281,Robert Motherwell,3000,2035,1.4742014742014742,20.1494,0.825,0.075,0.75,0.838395833969116
83b2fdf3-9d40-7894-e441-2942593932ef,83638,Pierre Bonnard,3000,2456,1.221498371335505,27.5801,0.775,0.025,0.75,0.791601836681366
84aba3df-921e-614c-a802-cbf3793a6348,65844,Charles Demuth,2834,2278,1.2440737489025462,10.8885,0.8,0.05,0.75,0.799145221710205
8f857cd0-d01e-f7bc-bf4e-c54a892eb222,109446,Alexander Calder,4911,3378,1.4538188277087034,131.7904,0.8,0.05,0.75,0.912917971611023
9506a159-b5e0-2a26-f9f4-30fc5705c6b7,226693,Joan Snyder,7247,4431,1.6355224554276686,33.5005,0.8,0.05,0.75,0.880759239196777
97202765-03a0-6875-18d8-c60208f99475,237873,Eleanor Dube,7275,5175,1.4057971014492754,29.6481,0.825,0.075,0.75,0.873326480388641
9a342ab4-d9a6-1187-9fe8-54886fd45620,,Georgia O'Keeffe,4771,6324,0.7544275774826059,32.0059,0.775,0.025,0.75,0.800829350948333
9add42b7-0b14-b935-d02f-d6980526671b,66436,Richard Aberle Florsheim,3442,1526,2.2555701179554393,11.6013,0.825,0.075,0.75,0.876001715660095
9dc9ac25-4c42-4c5d-1f1a-8c455e815fe2,207507,Ray Yoshida,1968,2250,0.8746666666666667,74.4007,0.75,0.0,0.75,0.874187052249908
9eb99619-7e61-9304-ccea-8e290d8ad894,204441,Ray Yoshida,3000,1861,1.6120365394948952,18.0059,0.8,0.05,0.75,0.878087520599365
9ee3c0e9-2271-c236-5836-32d308866ba6,198810,Julio De Diego,5368,4586,1.1705189707806367,22.2892,0.8,0.05,0.75,0.770533442497253
a4989ecb-b3dc-1350-f672-d9da71a640d4,118673,Jean Dubuffet,4685,6528,0.7176776960784313,24.8715,0.8,0.05,0.75,0.87109225988388
ae9da2f7-4caf-6fde-885e-b56b0ff1e6c0,154129,Nelson Stevens,2250,2250,1.0,80.1876,0.8,0.05,0.75,0.800868570804596
b0576730-8095-b9e6-c6f4-288113d70529,62296,Matta,8087,6110,1.3235679214402618,21.7729,0.8,0.05,0.75,0.762071549892425
b4706466-96dc-70e8-7404-51b4b1467757,135483,Jules Pascin,3000,2098,1.4299332697807436,31.3757,0.825,0.075,0.75,0.821646392345428
b7b7ecd0-5a50-b89a-c72a-d435a1957c73,23968,Pablo Picasso,24397,17083,1.428144939413452,22.2907,0.75,0.0,0.75,0.769950032234191
be3d945e-3f12-8392-0357-1d56edfd9a8b,97405,Karl Wirsum,2667,2250,1.1853333333333333,71.9707,0.8,0.05,0.75,0.811660289764404
c29741f9-1859-a8b0-c30e-de9a9644f82b,102235,Richard Maris Loving,2142,1526,1.4036697247706422,95.1578,0.825,0.075,0.75,0.735787093639373
c4d5ccf0-522a-cb8d-0e82-69577c8e1b49,182386,Elbridge Ayer Burbank,1554,2250,0.6906666666666667,47.3853,0.795,0.045,0.75,0.88894784450531
c6d942be-2c75-a2cb-51a8-bc9eef666732,7271,Auguste Rodin,2317,3000,0.7723333333333333,22.5823,0.875,0.125,0.75,0.878654718399047
c765e00d-4fb7-96e6-dbed-7a9784249537,60520,William Garbe,3000,2271,1.321003963011889,19.1486,0.775,0.025,0.75,0.868234574794769
c867cf86-9ad4-d720-8360-4064c317ab3c,110798,Pierre-Auguste Renoir,1862,2250,0.8275555555555556,40.1571,0.825,0.075,0.75,0.976416051387786
c9138338-fe6d-9aaf-d9b6-0a3fedfdb87c,,Lucien Simon,1948,2627,0.7415302626570233,0.0,0.825,0.075,0.75,0.745662808418273
c96cd209-79e3-55fb-a181-23b2619b404a,145855,Victor Brauner,3324,2269,1.4649625385632437,47.1279,0.8,0.05,0.75,0.803760051727294
c9c4f53b-11d4-ae83-0f34-1559216f47ed,58621,Andre Dunoyer de Segonzac,3000,2156,1.391465677179963,41.1022,0.8,0.05,0.75,0.712142348289489
cc61574d-2479-40e4-7049-cc6cd6984428,73643,Georges Braque,1607,2250,0.7142222222222222,24.1967,0.825,0.075,0.75,0.840432584285736
cf83e46d-cb8f-3864-5ee0-bdc50ea4db26,118766,Victor Brauner,4942,4146,1.1919922817173179,62.444,0.775,0.025,0.75,0.885933339595794
d55e5ea8-0386-6bef-3d7a-1deb98a8d301,7162,Wallace L. DeWolf,4793,5650,0.8483185840707964,18.4658,0.8,0.05,0.75,0.721378862857818
da4a02b1-c09e-f196-732f-072eac7b71c2,80438,Albert Andre,1793,2250,0.7968888888888889,23.0324,0.775,0.025,0.75,0.831757247447967
e1073f1d-ea9a-6182-f9d8-d207a4e5a0b9,118281,Wilhelm Freddie,3000,2028,1.4792899408284024,24.047,0.8,0.05,0.75,0.837332665920257
e1e1c62d-3273-a77d-2f27-7e89770775e0,152428,Glenn Ligon,6157,2950,2.0871186440677967,3.4707,0.825,0.075,0.75,0.794498682022094
e402f8b4-3c8e-38e0-79e0-5e63022a3b06,17596,Le Corbusier (Charles-edouard Jeanneret),3504,2336,1.5,13.1181,0.85,0.1,0.75,0.898647665977478
e5860322-e716-4079-c895-79450c9168cd,10170,Ludwig Meidner,1897,2250,0.8431111111111111,38.7191,0.8,0.05,0.75,0.755764782428741
e5fd6efb-3a51-7ec8-0a2e-149088f64ae2,186720,Rudolf Stingel,2266,2250,1.007111111111111,4.0787,0.8,0.05,0.75,0.803124487400054
ede8c5ab-8f27-b349-66e4-7dddb7835df9,129141,Carlos Merida,2432,3000,0.8106666666666666,40.6787,0.85,0.1,0.75,0.727947473526001
edeb9256-0268-6f95-e1d6-6e3ae3fc5adf,229014,Jean Dubuffet,3000,1832,1.6375545851528384,52.1395,0.825,0.075,0.75,0.771333336830139
f0c598c9-db4c-13a2-0c80-8db94af7ca2e,84246,Alberto Burri,3000,1989,1.5082956259426847,18.4199,0.8,0.05,0.75,0.720857739448547
f1884649-dc74-5885-ecb6-a50c5cb7fbc9,104261,Ivan Albright,4661,5523,0.8439254028607641,15.7295,0.825,0.075,0.75,0.883007764816284
f67a4886-1edb-598b-1b17-c20e2b0db194,75029,Hilaire Germain Edgar Degas,1771,3000,0.5903333333333334,24.6865,0.825,0.075,0.75,0.769575834274292
f975a6ff-0336-8b02-4afe-eb39fc451221,18693,Jean Louis Forain,1994,2250,0.8862222222222222,25.0975,0.825,0.075,0.75,0.730321586132049
fa91ef56-4966-eafb-ca91-ff9a2fca434f,104266,Ivan Albright,4655,5539,0.8404044051272793,15.0379,0.825,0.075,0.75,0.877229750156402
fbfcca58-b0d4-4965-a8bc-8b7743090a19,199565,Joe Zucker,2254,2250,1.0017777777777779,69.4739,0.8,0.05,0.75,0.775563359260559
fc4b082e-f579-2f05-6bd5-2fb00485698f,184213,David Wojnarowicz,3000,1992,1.5060240963855422,51.5258,0.775,0.025,0.75,0.686758816242218
00985365-b186-f873-2d12-c1e0a2f7037c,115736,Adriaen van Ostade,2602,3000,0.8673333333333333,24.245,0.825,0.075,0.75,0.846603751182556
0291ae9f-e025-39d5-69da-d28f5e3c14e1,11003,John Singleton Copley,1632,2250,0.7253333333333334,22.1048,0.775,0.025,0.75,0.878668904304504
02ff4e50-48f1-207f-bcbb-be29c61178c0,43678,Richard Doyle,3000,1986,1.5105740181268883,44.4545,0.8,0.05,0.75,0.808026254177093
03930df3-1e6c-eeca-8660-c0b22ca477ff,16584,Claude Monet,5876,5127,1.1460893309927833,21.4345,0.8,0.05,0.75,0.605454444885253
08b2ede5-bf33-602a-f1eb-2e7510c1b3cd,10287,Francois Boucher,2421,2156,1.12291280148423,10.7123,0.85,0.1,0.75,0.833950996398925
0b0c6f18-e042-e5b4-f426-29ae0cb401d0,66513,Kate Greenaway,2486,3000,0.8286666666666667,21.7333,0.8,0.05,0.75,0.782943308353424
0e94a829-b3b7-8317-b609-d1826f0369f0,16600,Pierre-Auguste Renoir,1802,2250,0.8008888888888889,57.5717,0.775,0.025,0.75,0.815273702144622
12e70d0e-20b3-b9c9-502a-a0387ad0f9a8,73994,Unknown artist,3000,2165,1.3856812933025404,28.7846,0.85,0.1,0.75,0.729391396045684
1dae4ac9-d33c-56e4-06d5-985b6be3898c,256795,Cornelis Cornelisz.,8176,7184,1.1380846325167038,25.9268,0.85,0.1,0.75,0.767828822135925
2685ae09-bc4e-5e01-f2f6-cf41b1a75349,20419,Alessandro Turchi,3000,2151,1.394700139470014,0.0,0.85,0.1,0.75,0.814075946807861
27493885-3545-f65a-2971-06a8d17d0818,32740,Joseph Mallord William Turner,2637,3000,0.879,14.6427,0.775,0.025,0.75,0.683223664760589
275c4f90-f010-853e-4cd2-0aa306472ee8,31819,Philippe Mercier,2865,2250,1.2733333333333334,20.1854,0.825,0.075,0.75,0.82207977771759
29163982-8310-36bb-3530-2b5000ce7290,19333,Paolo Antonio Barbieri,2733,2250,1.2146666666666666,32.4018,0.875,0.125,0.75,0.836025178432464
29f12a02-5b9a-ddc7-1a49-21fb71f4f1c3,9582,Denis Auguste Marie Raffet,1926,3000,0.642,23.259,0.886,0.136,0.75,0.867838025093078
2ae161a1-d263-f3b4-b41f-3d1901ddefcc,6009,Giovanni Battista Piazzetta,1817,2250,0.8075555555555556,28.6018,0.775,0.025,0.75,0.78309142589569
2bcc0aad-a0d1-2068-9fd4-d230c3ddbc54,115182,Elizabeth Murray,2168,3000,0.7226666666666667,23.4783,0.75,0.0,0.75,0.557620644569397
2e42192b-84c1-52ee-e5d8-fd4c40f52c72,115489,Giuseppe Grisoni,3000,1921,1.5616866215512755,31.6263,0.75,0.0,0.75,0.767143487930297
32796fdf-a3a9-181a-d0b4-1262fb007316,95420,Benjamin West,1782,2250,0.792,42.5137,0.875,0.125,0.75,0.732282161712646
3b2866b5-2b4d-871f-3a61-33178831b0ec,111614,Nicolaes Maes,1979,2250,0.8795555555555555,40.6817,0.825,0.075,0.75,0.872763574123382
3dea7add-50e5-fe2c-8f05-2fb433a9e4ef,59894,Follower of Frans Hals,1732,2250,0.7697777777777778,28.8339,0.75,0.0,0.75,0.688612043857574
479aff61-784e-e833-fd82-50ba8c819514,16617,Pierre-Auguste Renoir,2703,2250,1.2013333333333334,50.7253,0.8,0.05,0.75,0.721284031867981
49f45b42-b565-199f-6ef5-f09dea142205,86780,Julius Gari Melchers,6761,7897,0.8561479042674434,21.9436,0.825,0.075,0.75,0.776239156723022
4ca3d40b-9fcd-2302-673d-7222f35d02da,6793,,2142,2250,0.952,0.0,0.8,0.05,0.75,0.766887843608856
4f7bebb2-8eb2-5e1e-e5e3-370e83b99db2,45254,Amedeo Modigliani,2317,3000,0.7723333333333333,30.6127,0.825,0.075,0.75,0.813599169254303
53e194e7-5073-00d3-99e6-d18ec4882670,36550,Kitao Shigemasa,3000,1669,1.7974835230677053,33.1041,0.85,0.1,0.75,0.784985661506652
5553b728-cc59-1d08-7505-f9b3826334b8,89043,Francisco Jose de Goya y Lucientes,1767,2250,0.7853333333333333,48.5488,0.775,0.025,0.75,0.879519701004028
57e7455f-9c4f-7b6d-ffac-6d2269258265,180709,William Powell Frith,4792,5822,0.8230848505668156,36.5588,0.875,0.125,0.75,0.887207865715026
599e0546-ed58-0224-a623-39a8e3b51ef8,64029,"Jan Brueghel, the elder",6136,9037,0.6789863892884807,34.613,0.8,0.05,0.75,0.698330104351043
5a7c5a7a-39f2-a172-9d98-2544c49d39f6,36525,Felice Ficherelli,1720,2250,0.7644444444444445,32.7441,0.825,0.075,0.75,0.798698425292968
5ee19981-a8f5-1306-3ec5-eb79c14ac1a6,59956,Peter Paul Rubens,3000,1843,1.6277807921866523,49.3007,0.825,0.075,0.75,0.827404081821441
605bbcdf-c437-89df-ca7c-7c68682086af,,Juan de Zurbaran,2971,2250,1.3204444444444445,19.2751,0.8,0.05,0.75,0.800192475318908
6076ae8b-08bb-134a-1bd2-1cca81b1cbd1,227532,Wilhelm Tischbein,5103,6465,0.7893271461716937,45.3877,0.85,0.1,0.75,0.883066773414611
655a168b-7f9d-be19-615a-eb63adf20e7b,80336,Paul Cezanne,10361,7984,1.2977204408817635,29.005,0.85,0.1,0.75,0.660268247127533
6ffe71f1-d350-8b00-91bd-45f457a5fbe0,38910,Thomas Rowlandson,2375,1567,1.5156349712827057,30.3121,0.925,0.175,0.75,0.757476329803466
749a476d-3d32-f10b-01e4-a6b9ee167923,61108,School of William Matthew Prior,1595,2250,0.7088888888888889,44.6148,0.85,0.1,0.75,0.9338920712471
7daaf950-882c-d8cb-4bc3-b8b5aa77b988,16831,Winslow Homer,3000,1903,1.5764582238570677,15.5148,0.85,0.1,0.75,0.712126612663269
880cf164-a140-49b0-6e6b-3456388e2782,55710,Ammi Phillips,1846,2250,0.8204444444444444,13.7186,0.8,0.05,0.75,0.937248349189758
8a0f8b03-7aca-8845-baad-2b02b5278e2d,,Sheldon Peck,1917,2250,0.852,18.9127,0.8,0.05,0.75,0.898371160030365
984bce55-8b0d-cc5d-bb12-6600ac9f49ff,115520,Giuseppe Grisoni,2152,3000,0.7173333333333334,46.8512,0.775,0.025,0.75,0.82555079460144
9a93001d-887a-f34d-ecc2-83240e2ad54c,44775,Sir Henry Raeburn,1827,2250,0.812,60.5087,0.825,0.075,0.75,0.781913876533508
9b308930-d0ac-5884-c9cf-b583ab1fc368,39249,Joseph Nash,3896,2727,1.4286762009534286,32.9396,0.775,0.025,0.75,0.684543848037719
9cabe627-598a-e86f-5f10-456e5e4997bf,16147,Girolamo da Santacroce,2407,4830,0.49834368530020706,18.8076,0.8,0.05,0.75,0.8342125415802
a083fdac-bf6a-6a9d-345e-d57516947201,115501,Giuseppe Grisoni,3000,2889,1.0384215991692627,10.0315,0.825,0.075,0.75,0.844992935657501
a9546ba5-6191-4e04-e209-d22a10e7d0d7,64715,George Inness,2965,2250,1.3177777777777777,42.2403,0.75,0.0,0.75,0.419512450695037
a9e815b9-d203-e110-8b2b-d929276cbc61,84707,Sir Joshua Reynolds,7091,8889,0.7977275284058949,32.2607,0.8,0.05,0.75,0.774695098400116
ad3f403a-62e5-3d91-3a8c-ecc5f4fc99e5,111427,Spanish School,2622,2250,1.1653333333333333,0.0,0.775,0.025,0.75,0.830155789852142
ae310892-2d7b-bb8d-c1b5-9379b6d74831,14831,Constantin Guys,1634,2250,0.7262222222222222,25.3627,0.75,0.0,0.75,0.821744501590728
b063ef12-0078-3adc-bbc7-a9892eb0d37f,214315,Theodore Roussel,3000,1508,1.9893899204244032,64.0438,0.8,0.05,0.75,0.714984953403472
b0effb1c-ff23-bbaa-f809-9fd94e31c1a0,14620,Claude Monet,6356,5090,1.2487229862475442,27.2579,0.825,0.075,0.75,0.597524583339691
b59cc3e9-a7c0-5aa1-1a22-bb472bb2e6d4,80530,Sandro Botticelli,1549,2250,0.6884444444444444,29.5118,0.8,0.05,0.75,0.743465602397918
b703b636-976c-b35b-8a8e-f8df3f5ba003,21907,"Domenico Theotokopoulos, called El Greco",7061,8841,0.7986653093541455,9.9031,0.75,0.0,0.75,0.732533574104309
bbe2f986-077d-1308-bae3-99918ec8bbe7,236975,,1665,2250,0.74,41.8012,0.825,0.075,0.75,0.852274954319
bcc07abe-2cc0-116e-3460-c4633c31759c,69139,George Morland,1793,2250,0.7968888888888889,22.708,0.775,0.025,0.75,0.825776398181915
beb2f648-c934-34ba-ba3d-f30db836c6b1,4089,Domenico Tintoretto,3000,2245,1.3363028953229399,29.9335,0.875,0.125,0.75,0.686293959617614
c2a4b60c-bf43-6a37-e001-a91cba741168,42949,Henri de Toulouse-Lautrec,1662,2250,0.7386666666666667,20.684,0.775,0.025,0.75,0.816960394382476
c5e50da8-6bff-ea02-ed3c-c154b356cceb,20155,Johann Michael Rottmayr,3000,1935,1.550387596899225,33.5873,0.9,0.15,0.75,0.802882969379425
c6d153e4-bf86-24f4-c1a3-a9f2424919ff,512,Geraerd Ter Borch,5878,7557,0.7778218869921927,20.3802,0.925,0.175,0.75,0.733971536159515
d424c734-f5c1-5f89-3bb8-d83e4e0287e3,94240,Odilon Redon,2832,2250,1.2586666666666666,37.3278,0.775,0.025,0.75,0.700123608112335
d4f6a55e-a66a-fa8f-22d8-49cf88764082,36495,,2069,2250,0.9195555555555556,0.0,0.75,0.0,0.75,0.644147813320159
d87c4fc3-f14f-f509-bb8e-89d3803ae9fb,100345,Jacob Cornelisz. van Oostsanen,1740,2250,0.7733333333333333,28.0507,0.825,0.075,0.75,0.66177088022232
da8bbe90-a4a4-a9a8-5b38-f64f6799e6a6,107920,Imitator of Francois Clouet,1663,2250,0.7391111111111112,30.0422,0.775,0.025,0.75,0.902585387229919
df2196d5-6d12-1cbe-18f2-47ee362fc7a2,29446,,6025,4264,1.4129924953095685,49.5102,0.8,0.05,0.75,0.779742240905761
e3b91cbd-674a-5da7-1a01-42a2e9a3cadf,8475,Charles Robert Leslie,1865,2250,0.8288888888888889,19.9587,0.9,0.15,0.75,0.768951714038848
e4c12381-da4c-d972-ed94-ed4d7985c1d3,,Eugene Fromentin,3000,1704,1.7605633802816902,25.7785,0.775,0.025,0.75,0.71888393163681
e69b9212-f74e-a8a8-5785-b820361b1f72,107338,,2102,3000,0.7006666666666667,47.4599,0.825,0.075,0.75,0.825099408626556
e6dd6199-c245-d1b4-a997-ce89eafb48ca,121629,John Singer Sargent,5417,17274,0.31359268264443674,24.3836,0.825,0.075,0.75,0.940218806266784
edf68284-ce38-4d0b-3c93-91b05d575e1b,28857,Anthony van Dyck,1727,2250,0.7675555555555555,0.0,0.825,0.075,0.75,0.794759571552276
fe17bc32-9512-fc0c-4c84-d812c8ea144c,29095,German School,3000,2079,1.443001443001443,51.7209,0.8,0.05,0.75,0.8772794008255
fc14d6db-b90a-3439-f426-ef9c8cdeeed9,110342,Unknown artist,1876,3000,0.6253333333333333,35.0546,0.814,0.068,0.746,0.863760948181152
1bc44619-6b1d-5398-cf41-f4af38f6e17f,884,Pierre Andrieu,3000,1518,1.976284584980237,41.4708,0.814,0.07,0.744,0.860046207904815
2f7bd26c-ffdf-0b4a-f1e2-8acd09554023,102088,Marcellus Koffermans,3612,5450,0.6627522935779816,35.2584,0.814,0.07,0.744,0.782950520515441
318b7761-6765-7273-36c6-2ebc1fb41e22,111456,Jan Gossart,1689,2250,0.7506666666666667,38.3443,0.884,0.14,0.744,0.759018242359161
4c364c64-2108-4e19-5fc5-1ab26ba924a7,14624,Claude Monet,6840,4455,1.5353535353535352,20.3539,0.837,0.093,0.744,0.616603553295135
eb2cd58f-db63-0236-cebd-7ca8e63eda54,110661,Frederic Bazille,1503,2250,0.668,11.876,0.791,0.047,0.744,0.880133509635925
767f4732-e9f2-3a46-c785-b2ee7109d3aa,119129,Rene Magritte,3000,1993,1.5052684395383844,70.0742,0.81,0.071,0.7390000000000001,0.786551415920257
cc42d343-a7d5-d6fa-caf2-8c4f73e79529,,Christina Ramberg,3000,1591,1.8856065367693275,11.0116,0.81,0.071,0.7390000000000001,0.903860688209533
d28f9503-bbad-dd18-92c1-14f524feec05,204436,Ray Yoshida,5003,4931,1.0146015007097953,28.4513,0.81,0.071,0.7390000000000001,0.850086212158203
e1e20a4f-bd35-6b51-775c-32d2a500b3fa,60510,John Steuart Curry,5665,4453,1.2721760610824164,25.6983,0.81,0.071,0.7390000000000001,0.867437064647674
f4c093ee-a107-064c-1989-bd7aacadd089,200641,Aaron Bohrod,6150,4541,1.354327240695882,13.0463,0.81,0.071,0.7390000000000001,0.513493716716766
16473a84-c22d-d3d5-a740-a886a47424c0,184938,Ellen Lanyon,2364,3000,0.788,11.8079,0.786,0.048,0.738,0.869019269943237
288352a0-a239-66c8-770a-a4cec2fff611,229123,Bas Jan Ader,2204,3000,0.7346666666666667,109.8243,0.786,0.048,0.738,0.877006888389587
37188e34-da29-79ee-52a0-41c991b204ce,247700,Erna Rosenstein,7503,5525,1.3580090497737556,15.0444,0.833,0.095,0.738,0.702747166156768
593bbd2b-4bae-1938-4fd9-221fdb3e9e2e,31132,Tsugouharu Foujita,3000,2347,1.2782275244993608,52.7561,0.786,0.048,0.738,0.798856317996978
